recording_id,user_id,language,segment_id,start_sec,end_sec,duration_sec,audio_path,text
661889,252386,hi,55,924.33,936.21,11.88,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0055.wav,हां ये तो उसको वैसे ही केयर करना है जैसे हम दूसरे चीजों की केयर करते हैं उसने डिजरिस्पेक्ट करेंगे तो वो उसे भी बुरा लगेगा जिसने वो मेट किया है क्योंकि
661889,252386,hi,56,936.51,946.11,9.6,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0056.wav,REDACTED
661889,252386,hi,57,948.0,962.49,14.49,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0057.wav,बोलो इस बदन के बाहर शायद उसने कबर में नहीं रखा उसने ऐसा वहीं पर मतलब हाथ में लेकर घूम रहा है एक बन्दा आया तो बांदा शोरूम में काम कर रहा था तो उसने
661889,252386,hi,58,962.49,972.21,9.72,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0058.wav,इसको एक्सप्लेन किया कि सर ये लुइस विंटन का गोगल है इसको ऐसे डिस रेस्पेक्ट मत करिए इसको अपने से केस में रखिया आप क्योंकि ये ब्रैंड है
661889,252386,hi,59,974.52,977.55,3.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0059.wav,तो वह बात उसको
661889,252386,hi,60,983.13,992.88,9.75,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0060.wav,कोई नहीं तो इसको ठीक से मेंनटेन अगर बाइक भी चला रहे तो उसको सर्विस तो करना जरूरी है नई उसको रख के वैसे ही सडाएंगे तो सही नहीं लगता है न
661889,252386,hi,61,995.13,999.06,3.93,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0061.wav,हाँ मैने टेन रखनी है सर
661889,252386,hi,62,1020.15,1030.92,10.77,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0062.wav,REDACTED
661889,252386,hi,63,1045.77,1055.76,9.99,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0063.wav,बात ये नई कि किस किस को तो फोन बी नसीब नहीं है उससे अच्छा तुम एक्सचेंज ऑफर में किसी को दे दो तो वो फोन कोई बना के किसी को काम आ जाएगा सेकंड हैंड मार्केट में जाके कोई ले लेगा
661889,252386,hi,64,1058.97,1060.5,1.53,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0064.wav,आई फोन वाले शुरू
661889,252386,hi,65,1067.04,1078.17,11.13,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0065.wav,अभी जो मार्केट में अ वो वो गेजेट का मुझे बो चीज इतना इन्फोर्मेशन नहीं है बट एक गेजेट आया है मार्केट में आई फोन का ही हैं
661889,252386,hi,66,1080.09,1095.06,14.97,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0066.wav,आ उससे क्या होता है ये नहीं पता लेकिन वो बहुत यूजफुल है और अभी बहुत नएनए गैजेट आए हैं चैट जी टी पी का वीडियो तो मैं अभी देखा लेकिन यह पॉसिबल नही है इंडिया में अभी भी अभी तो पॉसिबल नहीं है क्योंकि वो डायरेक्ट इलीगल ही है ना
661889,252386,hi,67,1095.45,1102.41,6.96,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0067.wav,फिजिकली मतलब अभी वो चीप बोल रहा है ब्रेन में डालने का ये तो भाई रिस्की भी है ब्रेन में डाल के कैसे इमेजिनेशन पावर बढ़ जाएगी
661889,252386,hi,68,1112.07,1114.23,2.16,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/661889_0068.wav,ओके थैंक यू
663529,295937,hi,0,0.47,15.02,14.55,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0000.wav,कोई नए प्रकार के लोग मिलते हैं जिसे नई बाते पता चलती हैं काफी सारे दृश्य देखने के लिए मिलते हैं और यात्रा में रोमांच तो हमेशा रहता ही है ऐसा मेरा मानना है किसी भी यात्रा में आप बिना किसी इ जाप
663529,295937,hi,1,15.08,21.35,6.27,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0001.wav,काफी सारे ल़ नए लोग मिलते हैं तो उनसे कहीं न कहीं आपको कुछ सीखने को मिलता है कुछ रोमांचित
663529,295937,hi,2,47.84,51.71,3.87,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0002.wav,जी हम्म हम्म
663529,295937,hi,3,55.94,60.32,4.38,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0003.wav,ह्म्म ह्म्म जी
663529,295937,hi,5,71.69,74.84,3.15,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0005.wav,जी जी जी
663529,295937,hi,6,79.79,81.98,2.19,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0006.wav,हां
663529,295937,hi,7,89.42,103.43,14.01,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0007.wav,जी तो मेरा ऐसा मानना है कि हाँ तो मेरा प्रश्न रहेगा की संगीत जो रहता है अपना सुन लीजिए पुराने गाने क्लासिक हिंदी सॉन्ग्स इन वन बोलते हैं हेड फोन लगा के क्लासिक हिंदी सॉन्ग सुनना और
663529,295937,hi,8,103.43,115.88,12.45,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0008.wav,किसी भी यात्रा में ट्रेन या बस में खिड़की पे बैठ कर जो सफर का आनन्द महसूस होता है वो अलग ही उत्पत्ति देता है सुकून को बहुत आनंदमई होता है वो सब
663529,295937,hi,9,116.03,129.53,13.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0009.wav,कि बाहर की दुनिया से एक संपर्क सर टूट जाता है बस गाने सुन रहे हैं पुराने जमाने के और सफर का आनंद ले रहे हैं तो वो अहसास को व्यक्त नहीं कर सकते हैं बट बहुत अच्छा
663529,295937,hi,10,133.19,135.77,2.58,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0010.wav,और
663529,295937,hi,11,137.87,141.32,3.45,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0011.wav,जी जी हु हु हां हां सुन पा रहे है
663529,295937,hi,12,143.33,151.04,7.71,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0012.wav,हाँ थ कट गया था मैं एक बीटा खूब नहीं आ रहा था हा
663529,295937,hi,16,186.98,190.46,3.48,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0016.wav,जी
663529,295937,hi,17,200.33,206.06,5.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0017.wav,तो आप कुछ बताएंगे तो थोड़ा तो रिलेट कर पाएंगे हम
663529,295937,hi,18,214.64,221.72,7.08,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0018.wav,हैलो जी आप पुछ बताएंगे तो रिलेट कर पाएंगे हम थोड़ा
663529,295937,hi,19,226.28,228.83,2.55,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0019.wav,दिस
663529,295937,hi,20,231.35,245.93,14.58,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0020.wav,हम्म ह्म्म तो मैंने साथ ऐसा मतलब की एक किस्सा रहा है मेरे साथ दोहराता तो नहीं बट किस्सा रहा है की एक बार बिना टिकट यात्रा कर रहा था ट्रेन में मैं और मेरे दोस्त हम लोग पंजाब से एमपी आ रहे थे काफी लंबा सफर था
663529,295937,hi,21,246.71,260.99,14.28,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0021.wav,में विदाउट टिकिट दोनों बैठे हुए थे वो जब हम अपने शहर पहुँच गए और टीटी ने हमको इस अपने शहर के स्टेशन पे रोक लिया की आप लोग कहां से आ रहे हैं तो मैं को इतना आइडिया नहीं था विदाउट टिकिट सफर करने का पर मेरी मित्र वो था
663529,295937,hi,22,261.5,266.21,4.71,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0022.wav,तो उसने टी टी को बोला की सर पिछले स्टेशन से ही बैठे थे जी बस हम लोग
663529,295937,hi,23,268.25,283.1,14.85,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0023.wav,तोबी यहां आना था घर से यहां तक आए हैं बस कि हम लोग डेढ़ दिन से सफर कर रहे थे ट्रेन में और टीटी ने नहीं सामान नहीं बस बैग टांग के आए थे हम लोग हम घूमने के लिए गए थे हम हम बस घूमने के लिए गए थे
663529,295937,hi,24,283.25,293.69,10.44,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0024.wav,पंजाब अमृतसर तो हम वापस आये फिर हमें टीटी ने रोक लिया तो टीटी को बोला पिछले स्टेशन से बैठे है तो उसने दोनों के सौ रुपए लिए पचास पचास रूपये और दोनों को छोड़ दिया
663529,295937,hi,25,294.44,305.09,10.65,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0025.wav,अगर हम बोलते हैं कि हम पंजाब से आये तो काफी लंबा चालान काटता हम लोगों का छोड़ता ही नहीं तो काफी रोमांचक था मेरे साथ तो काफी यादगार भी रहा
663529,295937,hi,26,313.22,316.25,3.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0026.wav,हूं
663529,295937,hi,27,328.31,332.03,3.72,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0027.wav,REDACTED
663529,295937,hi,28,336.62,344.33,7.71,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0028.wav,जी जी हुह हुह
663529,295937,hi,29,348.56,354.08,5.52,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0029.wav,जी जी जी जी
663529,295937,hi,30,356.57,360.95,4.38,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0030.wav,हम्म जी
663529,295937,hi,31,363.32,366.05,2.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0031.wav,जी
663529,295937,hi,32,368.33,381.74,13.41,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0032.wav,जी जी हां हम्म
663529,295937,hi,33,382.37,395.18,12.81,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0033.wav,खाने में ओ भी खाना काफी अच्छा लगता है हु हु कहीं पर भी अच्छा खाना मिलता तो वहां से याद जुड़ जाती है कि वहां जाना है तो वो जरूर खाकर आना है
663529,295937,hi,34,398.81,400.88,2.07,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0034.wav,जी हम्म
663529,295937,hi,35,413.18,427.88,14.7,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0035.wav,REDACTED
663529,295937,hi,36,428.21,435.71,7.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/663529_0036.wav,काफी लंबा सफर करना पड़ता है कारीब देड़ से दो दिन का ट्रेन में तो उस चीज़ में काफी थक जाता हूँ उस चीज़ में
739630,224142,hi,0,6.62,11.21,4.59,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0000.wav,सर एक टॉपिक एक टॉपिक पर बात कर लेते हैं फिर अगले टॉपिक पर जाएगे ठीक है
739630,224142,hi,2,27.44,34.28,6.84,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0002.wav,जी खाना तो बना लेता हूँ लेकिन वैसा सबकुछ गलत हमारे साथ कभी नहीं हुआ सबकुछ गलत हो जाएं जी
739630,224142,hi,3,38.51,40.79,2.28,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0003.wav,हां जी
739630,224142,hi,4,43.25,57.35,14.1,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0004.wav,सर हा हम जर्नली जो जर्नली जो आम तौर ज़्यादा यूज होता है खाते हैं हम लोग वो ही सब बनाते हैं चिकन चिकन बनाते हैं और क्या बोलते हैं वो अंडा करी बनाते हैं और दाल चावल सब्जी
739630,224142,hi,5,57.62,68.75,11.13,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0005.wav,रोटी यही सब बनाते हैं जो दान वाली हम खाते हैं जो एक्स्ट्रा होता है हां जो जैसे स्वाद के लिए या डिलिसियस फूड हो गया जैसे की मतलब
739630,224142,hi,6,69.23,81.53,12.3,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0006.wav,वो इंजॉयमेंट के लिए खाने वाला चीज हम नहीं बना पाता लेकिन जनरली जब भूख मिटाने वाला खा लें अब बना लेता है इसे कैमेरा जी जी जी जी जीजी जी
739630,224142,hi,7,97.4,99.05,1.65,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0007.wav,जी जी
739630,224142,hi,8,103.19,107.72,4.53,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0008.wav,हां जी हां गर्म मसाले का फरक होता है थोड़ा सा बस और कुछ नहीं
739630,224142,hi,9,111.89,123.53,11.64,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0009.wav,देखिए इसका गरम मसाला एक मीट मसाला होता है अलग से आप ने गर्म मसाला ही जैसा होता है मीट मसाला अगर मीट मसाला सलाद डाल दिए तब वो गरम मसाला की जरूरत नहीं पड़ेगी यही नॉरमल चीज डाला जाता है
739630,224142,hi,10,123.74,131.63,7.89,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0010.wav,और थोड़ा सा इसमें क्या होता है कि प्याज वाज डाल के बनते है तो ज्यादा टेस्टी लगता है थोड़ा सा गरम खाना बनता है जी
739630,224142,hi,12,140.15,153.59,13.44,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0012.wav,नहीं नहीं कुछ भी कुछ भी नहीं होता है आप मीट मीट मसाला सब्जी सब्जी में भी डाल सकते हैं ऐसा कुछ नही टेस्ट बढ़ाने के लिए ये गर्म मसाला के जैसा होता है और बेचने का एक प्रकार है जिससे कि अलग अलग लोग वैरायटी का खरीद सके
739630,224142,hi,13,159.2,173.6,14.4,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0013.wav,तो मैं बताना चाहूंगा कि सब कुछ गलत मेरे साथ नहीं हुआ है बस थोड़ा मोड़ा गलत हुआ है कभी नमक ज्यादा पड़ गया कुछ बना रहे हैं अंदाज नहीं आया और खास कर वो होता है कि ज़्यादा तार समय पर खाना बनाता हूं तो वो वो कभी कवार
739630,224142,hi,14,173.78,188.48,14.7,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0014.wav,कभी कभार ओ रेशियों टाइमिंग गड़बड़ा जाता है जिससे कि थोड़ा सा स्वाद में अंतर आ जाता है ज्यादा कुछ नहीं हुआ है बस कभी थोड़ा सा ज्यादा नमक जी जी हा
739630,224142,hi,15,189.32,203.6,14.28,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0015.wav,हुं जी जी हम ये भी देखते है कि घर के अंदर जिसे खाना बनाती है हम जहां तक देखे हैं और हमसे ज्यादा तो उन लोगों से भी गलती हो जाती है जो की घर डेली खाना बनाना
739630,224142,hi,16,203.81,217.13,13.32,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0016.wav,बताया कभी नमक छूट जाता है कभी नमक ज्यादा हो जाता है और मैं मैं मैं अनुभव की मै अनुभव किया हू कि मुझसे बहुत रेयर केस में गलती हुआ है कि नमक छूटा हुआ है नहीं तो मेरे से नमक कभी नहीं छूटता है
739630,224142,hi,17,217.31,229.34,12.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0017.wav,और मैनली नमक का ही ज्यादातर हुआ होता है नमक का ही स्वाद ही होता है छूटने का मिस्टेक होने का ज्यादा चांस नमक का ही रहता है कि सारा खाना मनाता बनता वो दिखता नहीं है
739630,224142,hi,18,229.58,243.62,14.04,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0018.wav,तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है
739630,224142,hi,19,244.25,246.89,2.64,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0019.wav,आप आप क्या आप खाना वाना बना लेते हैं
739630,224142,hi,22,256.37,257.87,1.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0022.wav,जी
739630,224142,hi,23,260.15,263.99,3.84,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0023.wav,ह्म्म ह्म्म ह्म्म
739630,224142,hi,24,268.01,275.51,7.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0024.wav,हां टॉपिक पे हम लोग बात करते हैं थोड़ा सा जलने या ज़्यादा पक जाने वाले डिश पर हसी मजाक करना
739630,224142,hi,25,278.45,281.51,3.06,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0025.wav,ज्यादा जलने या पक जाने पे
739630,224142,hi,26,284.12,290.78,6.66,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0026.wav,ज्यादा पक जाने पर बीच में हंसी मजाक कभी किए है कभी आपका ज्यादा
739630,224142,hi,28,301.94,305.66,3.72,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0028.wav,जी जी हाँ
739630,224142,hi,30,319.55,323.6,4.05,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0030.wav,हूं
739630,224142,hi,31,325.7,326.93,1.23,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0031.wav,जी
739630,224142,hi,32,331.01,334.43,3.42,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0032.wav,जी जी
739630,224142,hi,33,336.95,351.26,14.31,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0033.wav,जी बिल्कुल हमारे साथ भी हुआ है बहुत बार ज़्यादा तर कुछ बार ऐसा हुआ है कि दूध आदमी रख दिया है और दूध ध्यान नहीं दिया सोचा है कि ज़्यादा ये होगा उबल जाएगा तब बुझा दूँगा तब तक
739630,224142,hi,34,351.35,353.75,2.4,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0034.wav,दूध गिर गया है ऐसे कुछ होते रहता है सब.
739630,224142,hi,35,357.32,369.35,12.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0035.wav,मेरे साथ भी मेरे साथ भी मेरे साथ भी खाना जला है लेकिन याद नहीं आ रहा है चावल चावल भी थोड़ा सा जला जला था एक बार हमें याद है तो मैं जी तो मुझे
739630,224142,hi,36,369.71,382.97,13.26,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0036.wav,वह थोड़ा सा ये हुआ था स्मेल आने लगा तो मुझे लगा कि ये जलने वाला है मेरे साथ कभी एक बार सबसे ज्यादा इंटरेस्टिंग मेरे लिए कब हुआ है एक बार हम लोग खाना बना रहे थे तो खाना बना रहे थे तो उसमें थोड़ा सा
739630,224142,hi,37,383.6,397.43,13.83,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0037.wav,जो बर्तन है बर्तन एक लिमिटेड होता है कि आप एक किलो आधा किलो या जो भी है हम्म साढ़े सात सौ उसमें चावल बना सके उससे ज्यादा नहीं बना सकते हैं तो मेरा जो पार्टनर था पार्टनर से क्या हुआ कि उसने
739630,224142,hi,38,397.49,409.1,11.61,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0038.wav,कुछ ज्यादा चावल डाल दिया जिससे क्या हुआ कि वो कितना भी पानी डालियेगा उसमें जब तक बर्तन बरा नहीं रहेगा तो उसमें पूरा चावल पक नहीं पाएगा तो उस समय क्या हुआ था कि चावल कच्चा लह गया था
739630,224142,hi,39,409.37,421.85,12.48,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0039.wav,तो ज्यादा चा चावल डालने से वो कच्चा रह गया था जिससे क्या हुआ था जिससे मतलब थोड़ा सा खाने में ऐसे डर दिमाग काम मुझे पता था कि हम थोड़ा सा चावल निकाल देते उसमें से तो हमारा और खाने लायक बढ़िया चावल बन जाता
739630,224142,hi,40,421.85,432.26,10.41,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0040.wav,लेकिन पता है क्या हुआ मेरा दिमाग जानते हुए मैंने वो हम उसका एक्शन नहीं ले पाए जिससे कि जिसके कारण जिसके कारण वो वो थोड़ा सा कच्चा हम लोगों को खाना पड़ा
739630,224142,hi,41,436.22,437.36,1.14,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0041.wav,जी बिल्कुल
739630,224142,hi,42,440.15,451.88,11.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0042.wav,ज्यादा तो नहीं पका है कहां चला गया ज्यादा ज्यादा भी आ क्या बहुत टाइम वो हुआ है जला खाना भी जल गया ऐसा बात नहीं खाना भी कभीकभी जल जाता है आदमी
739630,224142,hi,43,451.97,465.71,13.74,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0043.wav,व्यस्त रहता है एक साथ दो तीन काम को ध्यान रखता है तो उससे हो जाता है और प्रोपर जी प्रोपर टाइम लेकर आदमी कोई काम करता है तो उतना वह दिक्कत नहीं होता है नेक्स्ट टॉपिक पर बात कर रहा है जब अ
739630,224142,hi,44,466.52,469.7,3.18,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0044.wav,जरूरी चीजें भूल जाने जैसी घटनाओं पर चर्चा करना
739630,224142,hi,45,472.85,478.25,5.4,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0045.wav,इसका मतलब था सर हमे बताइएगा इसका मतलब ये के इसपे कैसे टॉपिक पे एक बात करना है
739630,224142,hi,46,482.36,483.44,1.08,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0046.wav,जी
739630,224142,hi,47,489.77,492.56,2.79,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0047.wav,जी
739630,224142,hi,48,499.07,506.96,7.89,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0048.wav,जी जी हूं जी जी
739630,224142,hi,50,515.6,521.33,5.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0050.wav,अम्म हम्ममम जी जी जी जी
739630,224142,hi,52,527.09,532.97,5.88,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0052.wav,हम्म हम्म हम्म जी
739630,224142,hi,54,541.58,556.37,14.79,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0054.wav,जी देखिए मान लेते है मान लेते हैं कि आदमी कोई काम करने का जिम्मेवारी लेता है और करता भी है तो थोड़ा सा जिम्मेदारी बढ़ जाता है कहने का मतलब है के आदमी को स्ट्रेस आता है दिमाग पे जोर आता है जोर आता है की उसका काम करना है
739630,224142,hi,55,556.49,565.97,9.48,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0055.wav,मैं ज्यादा जोर ले लेता हूँ जो कुछ लोग होते हैं टेंशन फ्री वाले लोग होते हैं कि काम उसका भूल जाएँगे या नहीं करेंगे तो उन लोगों को ज्यादा दिक्कत नहीं होती है
739630,224142,hi,56,569.81,575.63,5.82,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0056.wav,हम्म हम्म और जब टेंशन फ्री रहते है भूल गए तो भूल गए
739630,224142,hi,57,578.87,592.79,13.92,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0057.wav,जी जी नेक्स्ट टॉपिक हम लोग देखते हैं एक मिनट किसी गलती को तुरंत ठीक करने के तरीके सोचना
739630,224142,hi,58,594.71,596.51,1.8,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0058.wav,जी
739630,224142,hi,61,614.33,618.02,3.69,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0061.wav,जी
739630,224142,hi,62,620.27,621.56,1.29,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0062.wav,हां जी
739630,224142,hi,63,626.69,630.08,3.39,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0063.wav,जी
739630,224142,hi,64,632.54,636.29,3.75,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0064.wav,जी जैसे मैं जैसे मैं जैसे कुछ गलती बताइए
739630,224142,hi,70,667.73,670.76,3.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0070.wav,जी जी
739630,224142,hi,71,676.4,679.28,2.88,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0071.wav,बिल्कुल बिल्कुल ध्यान रखना जी
739630,224142,hi,72,681.41,683.09,1.68,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/739630_0072.wav,हु
